gene_symbol,gene_name
ENSG00000279765,AC013394.1
ENSG00000232386,AC015712.1
ENSG00000167969,ECI1
ENSG00000102858,MGRN1
ENSG00000213853,EMP2
ENSG00000261195,AC027130.1
ENSG00000079616,KIF22
ENSG00000169900,PYDC1
ENSG00000205362,MT1A
ENSG00000172775,FAM192A
ENSG00000276663,AC009090.3
ENSG00000205336,ADGRG1
ENSG00000125166,GOT2
ENSG00000140931,CMTM3
ENSG00000183723,CMTM4
ENSG00000166592,RRAD
ENSG00000166595,FAM96B
ENSG00000072736,NFATC3
ENSG00000168807,SNTB2
ENSG00000157349,DDX19B
ENSG00000140968,IRF8
ENSG00000051523,CYBA
ENSG00000074370,ATP2A3
ENSG00000132530,XAF1
ENSG00000175826,CTDNEP1
ENSG00000141504,SAT2
ENSG00000212719,C17orf51
ENSG00000167543,TP53I13
ENSG00000277791,PSMB3
ENSG00000125691,RPL23
ENSG00000141741,MIEN1
ENSG00000108349,CASC3
ENSG00000131747,TOP2A
ENSG00000168610,STAT3
ENSG00000131475,VPS25
ENSG00000176681,LRRC37A
ENSG00000167183,PRR15L
ENSG00000182742,HOXB4
ENSG00000136457,CHAD
ENSG00000005379,TSPOAP1
ENSG00000125445,MRPS7
ENSG00000177303,CASKIN2
ENSG00000132470,ITGB4
ENSG00000141574,SECTM1
ENSG00000141556,TBCD
ENSG00000263878,DLGAP1-AS4
ENSG00000067900,ROCK1
ENSG00000134775,FHOD3
ENSG00000141469,SLC14A1
ENSG00000141622,RNF165
ENSG00000171791,BCL2
ENSG00000125826,RBCK1
ENSG00000088812,ATRN
ENSG00000125772,GPCPD1
ENSG00000101349,PAK5
ENSG00000125848,FLRT3
ENSG00000132669,RIN2
ENSG00000100994,PYGB
ENSG00000182584,ACTL10
ENSG00000101363,MANBAL
ENSG00000124249,KCNK15
ENSG00000197496,SLC2A10
ENSG00000172216,CEBPB
ENSG00000124171,PARD6B
ENSG00000171940,ZNF217
ENSG00000101132,PFDN4
ENSG00000101213,PTK6
ENSG00000227500,SCAMP4
ENSG00000130332,LSM7
ENSG00000126934,MAP2K2
ENSG00000089847,ANKRD24
ENSG00000074842,MYDGF
ENSG00000130382,MLLT1
ENSG00000130545,CRB3
ENSG00000174788,PCP2
ENSG00000167772,ANGPTL4
ENSG00000129354,AP1M2
ENSG00000102575,ACP5
ENSG00000105583,WDR83OS
ENSG00000105122,RASAL3
ENSG00000196684,HSH2D
ENSG00000130313,PGLS
ENSG00000105655,ISYNA1
ENSG00000011332,DPF1
ENSG00000167644,C19orf33
ENSG00000090013,BLVRB
ENSG00000105323,HNRNPUL1
ENSG00000130202,NECTIN2
ENSG00000234906,APOC2
ENSG00000007047,MARK4
ENSG00000007255,TRAPPC6A
ENSG00000010310,GIPR
ENSG00000176182,MYPOP
ENSG00000104967,NOVA2
ENSG00000011485,PPP5C
ENSG00000277531,PNMA8C
ENSG00000142227,EMP3
ENSG00000105552,BCAT2
ENSG00000125503,PPP1R12C
ENSG00000160469,BRSK1
ENSG00000178935,ZNF552
ENSG00000130726,TRIM28
ENSG00000100028,SNRPD3
ENSG00000230051,AL020994.2
ENSG00000180957,PITPNB
ENSG00000184117,NIPSNAP1
ENSG00000100003,SEC14L2
ENSG00000198832,SELENOM
ENSG00000166897,ELFN2
ENSG00000100216,TOMM22
ENSG00000100413,POLR3H
ENSG00000100290,BIK
ENSG00000170638,TRABD
ENSG00000205593,DENND6B
ENSG00000159216,RUNX1
ENSG00000226496,LINC00323
ENSG00000230061,TRPM2-AS
ENSG00000162458,FBLIM1
ENSG00000117122,MFAP2
ENSG00000137959,IFI44L
ENSG00000117114,ADGRL2
ENSG00000097033,SH3GLB1
ENSG00000117362,APH1A
ENSG00000143387,CTSK
ENSG00000160685,ZBTB7B
ENSG00000143222,UFC1
ENSG00000143183,TMCO1
ENSG00000235750,KIAA0040
ENSG00000116667,C1orf21
ENSG00000198625,MDM4
ENSG00000143815,LBR
ENSG00000143811,PYCR2
ENSG00000057935,MTA3
ENSG00000196975,ANXA4
ENSG00000136699,SMPD4
ENSG00000163596,ICA1L
ENSG00000144619,CNTN4
ENSG00000235978,AC018816.1
ENSG00000196277,GRM7
ENSG00000144674,GOLGA4
ENSG00000152977,ZIC1
ENSG00000173890,GPR160
ENSG00000163558,PRKCI
ENSG00000151834,GABRA2
ENSG00000213759,UGT2B11
ENSG00000234111,LINC02433
ENSG00000109756,RAPGEF2
ENSG00000129116,PALLD
ENSG00000164104,HMGB2
ENSG00000169271,HSPB3
ENSG00000237187,NR2F1-AS1
ENSG00000080709,KCNN2
ENSG00000168938,PPIC
ENSG00000120725,SIL1
ENSG00000146007,ZMAT2
ENSG00000145907,G3BP1
ENSG00000197451,HNRNPAB
ENSG00000137275,RIPK1
ENSG00000112081,SRSF3
ENSG00000122641,INHBA
ENSG00000127922,SEM1
ENSG00000169871,TRIM56
ENSG00000008311,AASS
ENSG00000221866,PLXNA4
ENSG00000076716,GPC4
ENSG00000104361,NIPAL2
ENSG00000204930,FAM221B
ENSG00000156345,CDK20
ENSG00000235106,BRD3OS
ENSG00000232434,AJM1
ENSG00000183734,ASCL2
ENSG00000151116,UEVLD
ENSG00000166801,FAM111A
ENSG00000166927,MS4A7
ENSG00000214756,CSKMT
ENSG00000173511,VEGFB
ENSG00000149418,ST14
ENSG00000148444,COMMD3
ENSG00000077327,SPAG6
ENSG00000150054,MPP7
ENSG00000172671,ZFAND4
ENSG00000155265,GOLGA7B
ENSG00000077150,NFKB2
ENSG00000148908,RGS10
ENSG00000148832,PAOX
ENSG00000161798,AQP5
ENSG00000050405,LIMA1
ENSG00000111481,COPZ1
ENSG00000123353,ORMDL2
ENSG00000165572,KBTBD6
ENSG00000123200,ZC3H13
ENSG00000136167,LCP1
ENSG00000165389,SPTSSA
ENSG00000092531,SNAP23
ENSG00000259668,AC066613.1
ENSG00000225973,PIGBOS1
ENSG00000166797,FAM96A
ENSG00000161996,WDR90
ENSG00000087245,MMP2
ENSG00000102871,TRADD
ENSG00000074356,NCBP3
ENSG00000262202,AC007952.4
ENSG00000109066,TMEM104
ENSG00000046604,DSG2
ENSG00000074695,LMAN1
ENSG00000132793,LPIN3
ENSG00000125520,SLC2A4RG
ENSG00000105289,TJP3
ENSG00000188039,NWD1
ENSG00000141971,MVB12A
ENSG00000105700,KXD1
ENSG00000089327,FXYD5
ENSG00000167635,ZNF146
ENSG00000167565,SERTAD3
ENSG00000160410,SHKBP1
ENSG00000105245,NUMBL
ENSG00000104863,LIN7B
ENSG00000133247,KMT5C
ENSG00000184792,OSBP2
ENSG00000100297,MCM5
ENSG00000154727,GABPA
ENSG00000203747,FCGR3A
ENSG00000117595,IRF6
ENSG00000117724,CENPF
ENSG00000168894,RNF181
ENSG00000164938,TP53INP1
ENSG00000151067,CACNA1C
ENSG00000135679,MDM2
ENSG00000089159,PXN
ENSG00000138621,PPCDC
ENSG00000280206,AC026401.3
ENSG00000167549,CORO6
ENSG00000169962,TAS1R3
ENSG00000215915,ATAD3C
ENSG00000116273,PHF13
ENSG00000142627,EPHA2
ENSG00000007968,E2F2
ENSG00000284650,AL031430.1
ENSG00000134690,CDCA8
ENSG00000116985,BMP8B
ENSG00000282057,AC092807.3
ENSG00000143119,CD53
ENSG00000134245,WNT2B
ENSG00000094963,FMO2
ENSG00000196660,SLC30A10
ENSG00000178295,GEN1
ENSG00000115163,CENPA
ENSG00000018699,TTC27
ENSG00000272902,TBC1D8-AS1
ENSG00000260163,AC012508.1
ENSG00000273073,AC073869.3
ENSG00000271320,AC091488.1
ENSG00000204335,SP5
ENSG00000115844,DLX2
ENSG00000135931,ARMC9
ENSG00000243926,TIPARP-AS1
ENSG00000270135,AC078795.3
ENSG00000285218,AC026316.5
ENSG00000113946,CLDN16
ENSG00000272927,AC107464.3
ENSG00000248360,LINC00504
ENSG00000197826,CFAP299
ENSG00000151612,ZNF827
ENSG00000261360,AC010491.1
ENSG00000215196,BASP1-AS1
ENSG00000145623,OSMR
ENSG00000112936,C7
ENSG00000155542,SETD9
ENSG00000134056,MRPS36
ENSG00000205571,SMN2
ENSG00000254035,AC104117.3
ENSG00000182952,HMGN4
ENSG00000137338,PGBD1
ENSG00000124496,TRERF1
ENSG00000135334,AKIRIN2
ENSG00000229618,AC011287.1
ENSG00000105928,GSDME
ENSG00000176532,PRR15
ENSG00000188707,ZBED6CL
ENSG00000243279,PRAF2
ENSG00000281852,LINC00891
ENSG00000147145,LPAR4
ENSG00000077279,DCX
ENSG00000159167,STC1
ENSG00000272375,AC026979.3
ENSG00000235531,MSC-AS1
ENSG00000104369,JPH1
ENSG00000253282,AP001330.1
ENSG00000064313,TAF2
ENSG00000182307,C8orf33
ENSG00000160408,ST6GALNAC6
ENSG00000148346,LCN2
ENSG00000180539,C9orf139
ENSG00000130595,TNNT3
ENSG00000137673,MMP7
ENSG00000187134,AKR1C1
ENSG00000178363,CALML3
ENSG00000247498,GPRC5D-AS1
ENSG00000255621,AC023790.2
ENSG00000134531,EMP1
ENSG00000139144,PIK3C2G
ENSG00000228630,HOTAIR
ENSG00000270344,POC1B-AS1
ENSG00000122035,RASL11A
ENSG00000080166,DCT
ENSG00000126778,SIX1
ENSG00000140368,PSTPIP1
ENSG00000243716,NPIPB5
ENSG00000274653,AC106782.6
ENSG00000274678,AC106886.3
ENSG00000140995,DEF8
ENSG00000233670,PIRT
ENSG00000265401,AC093484.3
ENSG00000108244,KRT23
ENSG00000141179,PCTP
ENSG00000141449,GREB1L
ENSG00000260372,AQP4-AS1
ENSG00000267707,AC015961.2
ENSG00000171864,PRND
ENSG00000118702,GHRH
ENSG00000141905,NFIC
ENSG00000104938,CLEC4M
ENSG00000269343,ZNF587B
ENSG00000100027,YPEL1
ENSG00000128342,LIF
ENSG00000128298,BAIAP2L2
ENSG00000184949,FAM227A
ENSG00000277232,GTSE1-DT
ENSG00000183844,FAM3B
ENSG00000268531,AC060814.3
ENSG00000198643,FAM3D
ENSG00000164708,PGAM2
ENSG00000162430,SELENON
ENSG00000213625,LEPROT
ENSG00000117528,ABCD3
ENSG00000116489,CAPZA1
ENSG00000143157,POGK
ENSG00000059588,TARBP1
ENSG00000226919,AL365184.1
ENSG00000143797,MBOAT2
ENSG00000235597,LINC01102
ENSG00000136732,GYPC
ENSG00000163166,IWS1
ENSG00000187231,SESTD1
ENSG00000115993,TRAK2
ENSG00000119004,CYP20A1
ENSG00000072182,ASIC4
ENSG00000174738,NR1D2
ENSG00000163673,DCLK3
ENSG00000281160,AC018358.1
ENSG00000163634,THOC7
ENSG00000178700,DHFR2
ENSG00000072274,TFRC
ENSG00000145248,SLC10A4
ENSG00000206077,ZDHHC11B
ENSG00000118985,ELL2
ENSG00000146066,HIGD2A
ENSG00000047579,DTNBP1
ENSG00000164530,PI16
ENSG00000146278,PNRC1
ENSG00000146453,PNLDC1
ENSG00000106524,ANKMY2
ENSG00000122591,FAM126A
ENSG00000055118,KCNH2
ENSG00000198759,EGFL6
ENSG00000147050,KDM6A
ENSG00000102225,CDK16
ENSG00000182195,LDOC1
ENSG00000168575,SLC20A2
ENSG00000254343,AC091563.1
ENSG00000180900,SCRIB
ENSG00000107341,UBE2R2
ENSG00000254473,AL354920.1
ENSG00000081377,CDC14B
ENSG00000136895,GARNL3
ENSG00000118363,SPCS2
ENSG00000107829,FBXW4
ENSG00000203805,PLPP4
ENSG00000157895,C12orf43
ENSG00000188026,RILPL1
ENSG00000081760,AACS
ENSG00000100439,ABHD4
ENSG00000119707,RBM25
ENSG00000175265,GOLGA8A
ENSG00000175318,GRAMD2A
ENSG00000090565,RAB11FIP3
ENSG00000103495,MAZ
ENSG00000178573,MAF
ENSG00000127804,METTL16
ENSG00000185722,ANKFY1
ENSG00000128487,SPECC1
ENSG00000126653,NSRP1
ENSG00000184922,FMNL1
ENSG00000132205,EMILIN2
ENSG00000197563,PIGN
ENSG00000171105,INSR
ENSG00000099954,CECR2
ENSG00000182944,EWSR1
ENSG00000184787,UBE2G2
ENSG00000117500,TMED5
ENSG00000171943,SRGAP2C
ENSG00000042445,RETSAT
ENSG00000114054,PCCB
ENSG00000083896,YTHDC1
ENSG00000146005,PSD2
ENSG00000197226,TBC1D9B
ENSG00000261189,AL031058.1
ENSG00000072506,HSD17B10
ENSG00000185222,TCEAL9
ENSG00000176076,KCNE5
ENSG00000189180,ZNF33A
ENSG00000053702,NRIP2
ENSG00000185633,NDUFA4L2
ENSG00000100941,PNN
ENSG00000078304,PPP2R5C
ENSG00000243678,NME2
ENSG00000101546,RBFA
ENSG00000133265,HSPBP1
ENSG00000155660,PDIA4
ENSG00000284652,BX323043.1
ENSG00000116771,AGMAT
ENSG00000196449,YRDC
ENSG00000256407,AL357673.1
ENSG00000272931,AC099568.2
ENSG00000231365,AL359915.2
ENSG00000143627,PKLR
ENSG00000158882,TOMM40L
ENSG00000225518,LINC01703
ENSG00000237250,AL359924.1
ENSG00000271787,AC104794.4
ENSG00000214842,RAD51AP2
ENSG00000144214,LYG1
ENSG00000232788,AC078883.3
ENSG00000236449,AC010894.3
ENSG00000115596,WNT6
ENSG00000115657,ABCB6
ENSG00000153560,UBP1
ENSG00000249846,LINC02021
ENSG00000233885,YEATS2-AS1
ENSG00000145217,SLC26A1
ENSG00000174123,TLR10
ENSG00000196159,FAT4
ENSG00000164040,PGRMC2
ENSG00000171566,PLRG1
ENSG00000271788,AC008875.1
ENSG00000245146,MALINC1
ENSG00000135077,HAVCR2
ENSG00000113240,CLK4
ENSG00000272540,AL662797.1
ENSG00000266680,AL135905.1
ENSG00000272356,AL080317.3
ENSG00000223561,AC005165.1
ENSG00000273219,AC091736.1
ENSG00000133606,MKRN1
ENSG00000184343,SRPK3
ENSG00000233554,B4GALT1-AS1
ENSG00000215183,MSMP
ENSG00000270332,SMC2-AS1
ENSG00000181634,TNFSF15
ENSG00000148965,SAA4
ENSG00000166349,RAG1
ENSG00000254452,AP001107.2
ENSG00000272631,AC067750.1
ENSG00000075891,PAX2
ENSG00000257084,MIR200CHG
ENSG00000276842,AC023510.2
ENSG00000225342,AC079630.1
ENSG00000257194,AC126178.1
ENSG00000248636,AC002070.1
ENSG00000133106,EPSTI1
ENSG00000278445,AL137246.2
ENSG00000246877,DNM1P35
ENSG00000261759,AC099518.5
ENSG00000260905,AC009021.1
ENSG00000121101,TEX14
ENSG00000271605,MILR1
ENSG00000278740,AC005332.8
ENSG00000267653,AC002546.1
ENSG00000185813,PCYT2
ENSG00000141448,GATA6
ENSG00000273321,AC023983.2
ENSG00000278075,AC114341.1
ENSG00000125780,TGM3
ENSG00000149451,ADAM33
ENSG00000132016,C19orf57
ENSG00000105679,GAPDHS
ENSG00000262484,CCER2
ENSG00000142233,NTN5
ENSG00000276449,AC004076.2
ENSG00000099974,DDTL
ENSG00000275993,SIK1B
ENSG00000230323,LINC00159
ENSG00000152894,PTPRK
ENSG00000142687,KIAA0319L
ENSG00000065243,PKN2
ENSG00000143486,EIF2D
ENSG00000151692,RNF144A
ENSG00000226833,AC092164.1
ENSG00000168918,INPP5D
ENSG00000083937,CHMP2B
ENSG00000198843,SELENOT
ENSG00000163728,TTC14
ENSG00000114416,FXR1
ENSG00000182903,ZNF721
ENSG00000109133,TMEM33
ENSG00000153006,SREK1IP1
ENSG00000269961,AC010359.1
ENSG00000164209,SLC25A46
ENSG00000270021,AC026691.1
ENSG00000113719,ERGIC1
ENSG00000285476,AC139491.7
ENSG00000158604,TMED4
ENSG00000184481,FOXO4
ENSG00000250305,TRMT9B
ENSG00000164684,ZNF704
ENSG00000148110,MFSD14B
ENSG00000166272,WBP1L
ENSG00000175470,PPP2R2D
ENSG00000278291,AL161772.1
ENSG00000102780,DGKH
ENSG00000125249,RAP2A
ENSG00000198604,BAZ1A
ENSG00000029364,SLC39A9
ENSG00000169926,KLF13
ENSG00000248441,LINC01197
ENSG00000103254,FAM173A
ENSG00000140750,ARHGAP17
ENSG00000029725,RABEP1
ENSG00000161714,PLCD3
ENSG00000128791,TWSG1
ENSG00000134757,DSG3
ENSG00000074657,ZNF532
ENSG00000134444,KIAA1468
ENSG00000127663,KDM4B
ENSG00000130254,SAFB2
ENSG00000072062,PRKACA
ENSG00000204653,ASPDH
ENSG00000035928,RFC1
ENSG00000164118,CEP44
ENSG00000158467,AHCYL2
ENSG00000160325,CACFD1
ENSG00000245573,BDNF-AS
ENSG00000135363,LMO2
ENSG00000135413,LACRT
ENSG00000189190,ZNF600
ENSG00000143321,HDGF
ENSG00000110911,SLC11A2
