# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM      N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000070886    1   22855057   22940087    255      37  35802      -1.2349    0.00036141      -1.2353
ENSG00000173372    1   22927999   22976101    156      19  35802      -2.2109    0.00036141      -2.2113
ENSG00000159189    1   22935123   22984603    165      19  35802      -1.8544    0.00036141      -1.8547
ENSG00000173369    1   22944255   22998031    154      17  35802      -1.4312    0.00036141      -1.4315
ENSG00000133216    1   23002332   23251818    489      65  35802      0.64561    0.00036141      0.64525
ENSG00000004487    1   23310941   23420182    141      10  35802      -1.1788    0.00036141      -1.1791
ENSG00000227868    1   23327327   23377343     61       8  35802     -0.94083    0.00036141     -0.94119
ENSG00000169641    1   23400516   23539301    304      19  35802      -1.0871    0.00036141      -1.0875
ENSG00000179546    1   23506993   23556222    177      13  35802      -1.0095    0.00036141      -1.0098
ENSG00000261326    1   23597802   23648245     48       7  35802     -0.55661    0.00036141     -0.55698
ENSG00000125944    1   23620264   23705829    108      11  35802      -1.0726    0.00036141      -1.0729
ENSG00000249087    1   23660490   23708332     82      10  35802      -1.4116    0.00036141       -1.412
ENSG00000125945    1   23675941   23730935    131      16  35802      -1.7186    0.00036141       -1.719
ENSG00000271420    1   23694873   23740522    107      15  35802      -1.7798    0.00036141      -1.7802
ENSG00000204219    1   23697554   23786233    197      25  35802      -2.2894    0.00036141      -2.2898
ENSG00000088280    1   23745056   23846061    244      22  35802      -2.5508    0.00036141      -2.5511
ENSG00000007968    1   23822922   23892712    145      26  35802     -0.75292    0.00036141     -0.75328
ENSG00000235052    1   23865630   23912406     94      16  35802      0.10675    0.00036141      0.10639
ENSG00000197880    1   23872985   23977058    204      42  35802     -0.76565    0.00036141     -0.76602
ENSG00000117318    1   23874409   23921285     86      14  35802      0.13081    0.00036141      0.13045
ENSG00000142676    1   23983269   24032915    109      15  35802     -0.10795    0.00036141     -0.10831
ENSG00000011007    1   24034645   24098549     71      10  35802     -0.91889    0.00036141     -0.91925
ENSG00000057757    1   24069895   24124722     30      10  35802      0.17452    0.00036141      0.17415
ENSG00000236810    1   24076872   24139777     40       9  35802     -0.38348    0.00036141     -0.38384
ENSG00000011009    1   24082460   24132029     28       9  35802     0.023476    0.00036141     0.023114
ENSG00000117308    1   24112089   24162271     47       4  35802      -1.3469    0.00036141      -1.3472
ENSG00000117305    1   24118375   24200110    131       8  35802      -1.7648    0.00036141      -1.7651
ENSG00000179163    1   24161567   24229784    265      11  35802      -1.2444    0.00036141      -1.2447
ENSG00000188822    1   24187016   24320549    242      15  35802      -1.1352    0.00036141      -1.1355
ENSG00000189266    1   24250599   24299952      3       2  35802      -1.3134    0.00036141      -1.3138
ENSG00000188529    1   24281294   24342417      3       1  35802     -0.84273    0.00036141     -0.84309
ENSG00000225315    1   24332325   24423289    226      23  35802      0.59933    0.00036141      0.59896
ENSG00000142661    1   24372525   24473665    344      37  35802     -0.59311    0.00036141     -0.59347
ENSG00000142677    1   24436261   24504611    214      29  35802     -0.81747    0.00036141     -0.81783
ENSG00000185436    1   24470647   24549449    256      38  35802       0.6005    0.00036141      0.60013
ENSG00000230023    1   24491730   24548183    175      34  35802       1.2354    0.00036141       1.2351
ENSG00000158055    1   24610812   24700972    264      32  35802      -1.5149    0.00036141      -1.5153
ENSG00000001460    1   24673489   24778424    291      18  35802    -0.058895    0.00036141    -0.059257
ENSG00000001461    1   24707284   24809466    273      18  35802      0.19685    0.00036141      0.19649
ENSG00000117602    1   24794387   24877530    224      26  35802        1.605    0.00036141       1.6047
ENSG00000184454    1   24847602   24945819    404      42  35802        1.015    0.00036141       1.0147
ENSG00000264443    1   24855292   24917515    284      30  35802      0.55252    0.00036141      0.55216
ENSG00000133226    1   24923207   25009758    150      15  35802       1.3932    0.00036141       1.3929
ENSG00000169504    1   25036848   25180815    183      15  35802     -0.85416    0.00036141     -0.85452
ENSG00000020633    1   25216002   25326612    292      36  35802      0.58223    0.00036141      0.58187
ENSG00000233755    1   25360198   25474611    384      43  35802      -2.4848    0.00036141      -2.4852
ENSG00000231953    1   25499630   25545360     47      14  35802     0.015645    0.00036141     0.015283
ENSG00000117614    1   25539170   25593993     22       8  35802      -1.1588    0.00036141      -1.1591
ENSG00000272432    1   25539328   25584812     19       8  35802      -1.2331    0.00036141      -1.2335
ENSG00000117616    1   25558728   25699704     74       9  35802     -0.77693    0.00036141      -0.7773
ENSG00000187010    1   25563884   25666936     52       7  35802     -0.52774    0.00036141      -0.5281
ENSG00000183726    1   25629408   25698852     40       5  35802     -0.71656    0.00036141     -0.71692
ENSG00000188672    1   25678740   25791683    110       3  35802      -1.4456    0.00036141      -1.4459
ENSG00000204178    1   25722388   25836700    121       2  35802      -1.5227    0.00036141       -1.523
ENSG00000157978    1   25835071   25905377     73       8  35802      -2.7082    0.00036141      -2.7086
ENSG00000225643    1   25872969   25926847     52       5  35802      -2.4298    0.00036141      -2.4301
ENSG00000117643    1   25908959   26122698    256      20  35802     -0.40675    0.00036141     -0.40711
ENSG00000233478    1   25961035   26020602     69      10  35802     -0.83208    0.00036141     -0.83244
ENSG00000162430    1   26091667   26154713    124      14  35802     -0.67366    0.00036141     -0.67402
ENSG00000117640    1   26110131   26169432    125       7  35802      -1.4208    0.00036141      -1.4212
ENSG00000228172    1   26133240   26181263    107       4  35802      -1.4332    0.00036141      -1.4336
ENSG00000127423    1   26148414   26220903    128       7  35802      -1.2455    0.00036141      -1.2458
ENSG00000236528    1   26151104   26199911     91       4  35802      -1.3244    0.00036141      -1.3248
ENSG00000182749    1   26177701   26232744     70       7  35802     -0.75041    0.00036141     -0.75077
ENSG00000117632    1   26200672   26268482     85       8  35802      -0.5838    0.00036141     -0.58416
ENSG00000158006    1   26276258   26359648    165      12  35802     -0.33113    0.00036141     -0.33149
ENSG00000158008    1   26311375   26372955     97      11  35802     -0.86906    0.00036141     -0.86942
ENSG00000158014    1   26353743   26407624    115      10  35802      -1.4483    0.00036141      -1.4487
ENSG00000158022    1   26367795   26429927    130       9  35802      -1.4957    0.00036141      -1.4961
ENSG00000175087    1   26402664   26462034    119       3  35802       -1.441    0.00036141      -1.4413
ENSG00000197245    1   26450511   26499119     99      11  35802     -0.54818    0.00036141     -0.54854
ENSG00000142684    1   26461362   26508551    109      14  35802      0.30353    0.00036141      0.30317
ENSG00000142675    1   26468894   26526377    158      18  35802      0.17761    0.00036141      0.17725
ENSG00000188782    1   26482052   26539459    174      21  35802      0.21158    0.00036141      0.21121
ENSG00000236782    1   26486438   26533312    149      18  35802      0.20096    0.00036141       0.2006
ENSG00000130695    1   26525691   26615299    303      15  35802   -0.0005322    0.00036141  -0.00089361
ENSG00000142669    1   26570667   26618007    146      13  35802      0.46783    0.00036141      0.46747
ENSG00000158062    1   26597819   26679854    258      17  35802     -0.17542    0.00036141     -0.17578
ENSG00000169442    1   26609448   26657014    159      14  35802     -0.14703    0.00036141     -0.14739
ENSG00000176092    1   26638350   26715621    263      24  35802      -0.4635    0.00036141     -0.46386
ENSG00000176083    1   26678125   26736013    208      29  35802     -0.59825    0.00036141     -0.59861
ENSG00000131914    1   26702269   26766213    161      24  35802     -0.65191    0.00036141     -0.65227
ENSG00000117682    1   26723773   26807785    156      22  35802      -1.0173    0.00036141      -1.0176
ENSG00000198830    1   26763941   26812463     87      16  35802      -1.3072    0.00036141      -1.3076
ENSG00000225891    1   26779247   26828773     95      14  35802      -1.3724    0.00036141      -1.3728
ENSG00000117676    1   26821252   26911521    195      22  35802     -0.33336    0.00036141     -0.33373
ENSG00000117713    1   26987524   27118595    166      11  35802       2.3849    0.00036141       2.3845
ENSG00000260063    1   27008623   27055622     69       6  35802       2.4055    0.00036141       2.4051
ENSG00000060642    1   27078963   27134889     58       7  35802       2.6133    0.00036141        2.613
ENSG00000204160    1   27118201   27194093     85       9  35802       1.8548    0.00036141       1.8544
ENSG00000175793    1   27154633   27200947     63       6  35802       1.5053    0.00036141        1.505
ENSG00000226698    1   27167624   27214736     67       6  35802       1.3593    0.00036141       1.3589
ENSG00000090273    1   27191729   27283353    121      13  35802       1.9385    0.00036141       1.9382
ENSG00000142751    1   27192624   27251788     88       9  35802       1.6218    0.00036141       1.6214
ENSG00000198746    1   27206979   27261957     77       9  35802       1.8633    0.00036141       1.8629
ENSG00000131910    1   27227980   27275457     68       9  35802       2.2151    0.00036141       2.2148
ENSG00000175707    1   27266053   27321897     61       8  35802       1.9095    0.00036141       1.9091
ENSG00000253368    1   27285198   27337389     51       7  35802      0.78243    0.00036141      0.78207
ENSG00000158246    1   27321511   27374327     85       8  35802     -0.50854    0.00036141      -0.5089
ENSG00000090020    1   27415306   27528472    176       6  35802      0.83872    0.00036141      0.83836
ENSG00000142784    1   27526007   27645110    182      18  35802       1.2083    0.00036141       1.2079
ENSG00000186501    1   27613651   27672891     84      13  35802       1.4059    0.00036141       1.4055
ENSG00000142765    1   27633513   27690421    115      18  35802       1.2684    0.00036141        1.268
ENSG00000142733    1   27671675   27728383     84      18  35802      0.72039    0.00036141      0.72003
ENSG00000181773    1   27684148   27732318     61      13  35802      0.20364    0.00036141      0.20328
ENSG00000142748    1   27685603   27736315     60      12  35802      0.17325    0.00036141      0.17288
ENSG00000174950    1   27695666   27744870     52       7  35802     -0.27487    0.00036141     -0.27523
ENSG00000158195    1   27720730   27851669    183       9  35802      -1.0963    0.00036141      -1.0966
ENSG00000237429    1   27817316   27867072     70       7  35802     -0.47067    0.00036141     -0.47103
